Symbol,Date,Open,High,Low,Close,Volume
EAT,25-Dec-2018,42.71,42.71,42.71,42.71,0
EB,25-Dec-2018,27.76,27.76,27.76,27.76,0
EBF,25-Dec-2018,19.56,19.56,19.56,19.56,0
EBR,25-Dec-2018,5.66,5.66,5.66,5.66,0
EBR.B,25-Dec-2018,6.61,6.61,6.61,6.61,0
EBS,25-Dec-2018,55.63,55.63,55.63,55.63,0
EC,25-Dec-2018,15.3,15.3,15.3,15.3,0
ECA,25-Dec-2018,5.11,5.11,5.11,5.11,0
ECC,25-Dec-2018,13.64,13.64,13.64,13.64,0
ECCA,25-Dec-2018,24.45,24.45,24.45,24.45,0
ECCB,25-Dec-2018,24.615,24.615,24.615,24.615,0
ECCX,25-Dec-2018,23.55,23.55,23.55,23.55,0
ECCY,25-Dec-2018,24.6,24.6,24.6,24.6,0
ECL,25-Dec-2018,137.9,137.9,137.9,137.9,0
ECOM,25-Dec-2018,10.08,10.08,10.08,10.08,0
ECR,25-Dec-2018,0.79,0.79,0.79,0.79,0
ECT,25-Dec-2018,1.45,1.45,1.45,1.45,0
ED,25-Dec-2018,75.32,75.32,75.32,75.32,0
EDD,25-Dec-2018,5.99,5.99,5.99,5.99,0
EDF,25-Dec-2018,10.48,10.48,10.48,10.48,0
EDI,25-Dec-2018,10.07,10.07,10.07,10.07,0
EDN,25-Dec-2018,25,25,25,25,0
EDU,25-Dec-2018,50.49,50.49,50.49,50.49,0
EE,25-Dec-2018,48.96,48.96,48.96,48.96,0
EEA,25-Dec-2018,7.71,7.71,7.71,7.71,0
EEX,25-Dec-2018,11.84,11.84,11.84,11.84,0
EFC,25-Dec-2018,14.91,14.91,14.91,14.91,0
EFF,25-Dec-2018,13.91,13.91,13.91,13.91,0
EFL,25-Dec-2018,8.74,8.74,8.74,8.74,0
EFR,25-Dec-2018,12.15,12.15,12.15,12.15,0
EFT,25-Dec-2018,12.43,12.43,12.43,12.43,0
EFX,25-Dec-2018,90,90,90,90,0
EGF,25-Dec-2018,12.9,12.9,12.9,12.9,0
EGHT,25-Dec-2018,16.38,16.38,16.38,16.38,0
EGIF,25-Dec-2018,12.27,12.27,12.27,12.27,0
EGL,25-Dec-2018,26.1,26.1,26.1,26.1,0
EGO,25-Dec-2018,0.595,0.595,0.595,0.595,0
EGP,25-Dec-2018,88.85,88.85,88.85,88.85,0
EGY,25-Dec-2018,1.22,1.22,1.22,1.22,0
EHC,25-Dec-2018,59.55,59.55,59.55,59.55,0
EHI,25-Dec-2018,8.04,8.04,8.04,8.04,0
EHIC,25-Dec-2018,9.63,9.63,9.63,9.63,0
EHT,25-Dec-2018,9.1,9.1,9.1,9.1,0
EIG,25-Dec-2018,39.55,39.55,39.55,39.55,0
EIX,25-Dec-2018,54.33,54.33,54.33,54.33,0
EL,25-Dec-2018,122.46,122.46,122.46,122.46,0
ELAN,25-Dec-2018,29.63,29.63,29.63,29.63,0
ELC,25-Dec-2018,22.39,22.39,22.39,22.39,0
ELF,25-Dec-2018,7.85,7.85,7.85,7.85,0
ELJ,25-Dec-2018,23.39,23.39,23.39,23.39,0
ELLI,25-Dec-2018,59.1,59.1,59.1,59.1,0
ELP,25-Dec-2018,7.64,7.64,7.64,7.64,0
ELS,25-Dec-2018,93.25,93.25,93.25,93.25,0
ELU,25-Dec-2018,20.87,20.87,20.87,20.87,0
ELVT,25-Dec-2018,4.06,4.06,4.06,4.06,0
ELY,25-Dec-2018,14.45,14.45,14.45,14.45,0
EMD,25-Dec-2018,12.01,12.01,12.01,12.01,0
EME,25-Dec-2018,57.53,57.53,57.53,57.53,0
EMES,25-Dec-2018,1.5,1.5,1.5,1.5,0
EMF,25-Dec-2018,12.68,12.68,12.68,12.68,0
EMN,25-Dec-2018,67.69,67.69,67.69,67.69,0
EMO,25-Dec-2018,7.41,7.41,7.41,7.41,0
EMP,25-Dec-2018,22.03,22.03,22.03,22.03,0
EMR,25-Dec-2018,55.49,55.49,55.49,55.49,0
ENB,25-Dec-2018,29.22,29.22,29.22,29.22,0
ENBA,25-Dec-2018,22.85,22.85,22.85,22.85,0
ENBL,25-Dec-2018,12.67,12.67,12.67,12.67,0
ENIA,25-Dec-2018,8.56,8.56,8.56,8.56,0
ENIC,25-Dec-2018,4.7,4.7,4.7,4.7,0
ENJ,25-Dec-2018,23.38,23.38,23.38,23.38,0
ENLC,25-Dec-2018,9.19,9.19,9.19,9.19,0
ENLK,25-Dec-2018,10.75,10.75,10.75,10.75,0
ENO,25-Dec-2018,24.16,24.16,24.16,24.16,0
ENR,25-Dec-2018,43.11,43.11,43.11,43.11,0
ENS,25-Dec-2018,72,72,72,72,0
ENV,25-Dec-2018,46.62,46.62,46.62,46.62,0
ENVA,25-Dec-2018,18.41,18.41,18.41,18.41,0
ENZ,25-Dec-2018,2.52,2.52,2.52,2.52,0
EOCC,25-Dec-2018,16.86,16.86,16.86,16.86,0
EOD,25-Dec-2018,4.62,4.62,4.62,4.62,0
EOG,25-Dec-2018,82.86,82.86,82.86,82.86,0
EOI,25-Dec-2018,11.48,11.48,11.48,11.48,0
EOS,25-Dec-2018,13.03,13.03,13.03,13.03,0
EOT,25-Dec-2018,18.55,18.55,18.55,18.55,0
EP-C,25-Dec-2018,41.48,41.48,41.48,41.48,0
EPAM,25-Dec-2018,106.28,106.28,106.28,106.28,0
EPC,25-Dec-2018,36.7,36.7,36.7,36.7,0
EPD,25-Dec-2018,23.51,23.51,23.51,23.51,0
EPE,25-Dec-2018,0.68,0.68,0.68,0.68,0
EPR,25-Dec-2018,63.46,63.46,63.46,63.46,0
EPR-C,25-Dec-2018,27,27,27,27,0
EPR-E,25-Dec-2018,34.43,34.43,34.43,34.43,0
EPR-G,25-Dec-2018,20.66,20.66,20.66,20.66,0
EPRT,25-Dec-2018,13.34,13.34,13.34,13.34,0
EQC,25-Dec-2018,29.17,29.17,29.17,29.17,0
EQC-D,25-Dec-2018,25.2,25.2,25.2,25.2,0
EQGP,25-Dec-2018,19.87,19.87,19.87,19.87,0
EQH,25-Dec-2018,14.91,14.91,14.91,14.91,0
EQM,25-Dec-2018,39.97,39.97,39.97,39.97,0
EQNR,25-Dec-2018,20.15,20.15,20.15,20.15,0
EQR,25-Dec-2018,63.68,63.68,63.68,63.68,0
EQS,25-Dec-2018,2.05,2.05,2.05,2.05,0
EQT,25-Dec-2018,17.59,17.59,17.59,17.59,0
ERA,25-Dec-2018,8.59,8.59,8.59,8.59,0
ERF,25-Dec-2018,7.1,7.1,7.1,7.1,0
ERJ,25-Dec-2018,21.14,21.14,21.14,21.14,0
EROS,25-Dec-2018,7.66,7.66,7.66,7.66,0
ES,25-Dec-2018,63.38,63.38,63.38,63.38,0
ESE,25-Dec-2018,63.24,63.24,63.24,63.24,0
ESL,25-Dec-2018,121.1,121.1,121.1,121.1,0
ESNT,25-Dec-2018,31.25,31.25,31.25,31.25,0
ESRT,25-Dec-2018,13.81,13.81,13.81,13.81,0
ESS,25-Dec-2018,239.65,239.65,239.65,239.65,0
ESTC,25-Dec-2018,62.87,62.87,62.87,62.87,0
ESTE,25-Dec-2018,4.36,4.36,4.36,4.36,0
ESV,25-Dec-2018,3.27,3.27,3.27,3.27,0
ET,25-Dec-2018,11.8,11.8,11.8,11.8,0
ETB,25-Dec-2018,12.37,12.37,12.37,12.37,0
ETG,25-Dec-2018,12.39,12.39,12.39,12.39,0
ETH,25-Dec-2018,17.48,17.48,17.48,17.48,0
ETJ,25-Dec-2018,7.83,7.83,7.83,7.83,0
ETM,25-Dec-2018,5.42,5.42,5.42,5.42,0
ETN,25-Dec-2018,64.86,64.86,64.86,64.86,0
ETO,25-Dec-2018,17.39,17.39,17.39,17.39,0
ETP-C,25-Dec-2018,21.1,21.1,21.1,21.1,0
ETP-D,25-Dec-2018,22.17,22.17,22.17,22.17,0
ETR,25-Dec-2018,83.24,83.24,83.24,83.24,0
ETRN,25-Dec-2018,18.49,18.49,18.49,18.49,0
ETV,25-Dec-2018,12.4,12.4,12.4,12.4,0
ETW,25-Dec-2018,8.67,8.67,8.67,8.67,0
ETX,25-Dec-2018,18.82,18.82,18.82,18.82,0
ETY,25-Dec-2018,9.52,9.52,9.52,9.52,0
EURN,25-Dec-2018,6.99,6.99,6.99,6.99,0
EV,25-Dec-2018,32.65,32.65,32.65,32.65,0
EVA,25-Dec-2018,27.06,27.06,27.06,27.06,0
EVC,25-Dec-2018,2.65,2.65,2.65,2.65,0
EVF,25-Dec-2018,5.79,5.79,5.79,5.79,0
EVG,25-Dec-2018,12.13,12.13,12.13,12.13,0
EVH,25-Dec-2018,17.75,17.75,17.75,17.75,0
EVN,25-Dec-2018,11.1,11.1,11.1,11.1,0
EVR,25-Dec-2018,64.9,64.9,64.9,64.9,0
EVRG,25-Dec-2018,55.91,55.91,55.91,55.91,0
EVRI,25-Dec-2018,4.93,4.93,4.93,4.93,0
EVT,25-Dec-2018,17.63,17.63,17.63,17.63,0
EVTC,25-Dec-2018,26.64,26.64,26.64,26.64,0
EW,25-Dec-2018,139.92,139.92,139.92,139.92,0
EXC,25-Dec-2018,43.83,43.83,43.83,43.83,0
EXD,25-Dec-2018,8.575,8.575,8.575,8.575,0
EXG,25-Dec-2018,7.05,7.05,7.05,7.05,0
EXK,25-Dec-2018,2.05,2.05,2.05,2.05,0
EXP,25-Dec-2018,57.48,57.48,57.48,57.48,0
EXPR,25-Dec-2018,5.01,5.01,5.01,5.01,0
EXR,25-Dec-2018,88.6,88.6,88.6,88.6,0
EXTN,25-Dec-2018,17,17,17,17,0
EZT,25-Dec-2018,24.48,24.48,24.48,24.48,0
F,25-Dec-2018,7.63,7.63,7.63,7.63,0
FAF,25-Dec-2018,42.55,42.55,42.55,42.55,0
FAM,25-Dec-2018,9.21,9.21,9.21,9.21,0
FBC,25-Dec-2018,25.59,25.59,25.59,25.59,0
FBHS,25-Dec-2018,35.96,35.96,35.96,35.96,0
FBK,25-Dec-2018,32.86,32.86,32.86,32.86,0
FBM,25-Dec-2018,7.83,7.83,7.83,7.83,0
FBP,25-Dec-2018,8.03,8.03,8.03,8.03,0
FBR,25-Dec-2018,17.06,17.06,17.06,17.06,0
FC,25-Dec-2018,20.61,20.61,20.61,20.61,0
FCAU,25-Dec-2018,14.21,14.21,14.21,14.21,0
FCB,25-Dec-2018,31.83,31.83,31.83,31.83,0
FCF,25-Dec-2018,11.43,11.43,11.43,11.43,0
FCN,25-Dec-2018,59.31,59.31,59.31,59.31,0
FCPT,25-Dec-2018,25.34,25.34,25.34,25.34,0
FCT,25-Dec-2018,10.99,10.99,10.99,10.99,0
FCX,25-Dec-2018,9.78,9.78,9.78,9.78,0
FDC,25-Dec-2018,15.61,15.61,15.61,15.61,0
FDEU,25-Dec-2018,12.5,12.5,12.5,12.5,0
FDP,25-Dec-2018,27.74,27.74,27.74,27.74,0
FDS,25-Dec-2018,188.55,188.55,188.55,188.55,0
FDX,25-Dec-2018,152.7,152.7,152.7,152.7,0
FE,25-Dec-2018,35.84,35.84,35.84,35.84,0
FEDU,25-Dec-2018,2.78,2.78,2.78,2.78,0
FEI,25-Dec-2018,9.21,9.21,9.21,9.21,0
FELP,25-Dec-2018,3.33,3.33,3.33,3.33,0
FENG,25-Dec-2018,2.95,2.95,2.95,2.95,0
FEO,25-Dec-2018,12.01,12.01,12.01,12.01,0
FET,25-Dec-2018,3.66,3.66,3.66,3.66,0
FF,25-Dec-2018,15.06,15.06,15.06,15.06,0
FFA,25-Dec-2018,12.1,12.1,12.1,12.1,0
FFC,25-Dec-2018,16.05,16.05,16.05,16.05,0
FFG,25-Dec-2018,64.61,64.61,64.61,64.61,0
FG,25-Dec-2018,6.09,6.09,6.09,6.09,0
FG.W,25-Dec-2018,1.4,1.4,1.4,1.4,0
FGB,25-Dec-2018,4.92,4.92,4.92,4.92,0
FGP,25-Dec-2018,0.65,0.65,0.65,0.65,0
FHN,25-Dec-2018,12.4,12.4,12.4,12.4,0
FHN-A,25-Dec-2018,24.28,24.28,24.28,24.28,0
FI,25-Dec-2018,4.89,4.89,4.89,4.89,0
FICO,25-Dec-2018,171.5,171.5,171.5,171.5,0
FIF,25-Dec-2018,12.35,12.35,12.35,12.35,0
FII,25-Dec-2018,25.3,25.3,25.3,25.3,0
FIS,25-Dec-2018,95.83,95.83,95.83,95.83,0
FIT,25-Dec-2018,4.62,4.62,4.62,4.62,0
FIV,25-Dec-2018,8.59,8.59,8.59,8.59,0
FIX,25-Dec-2018,41.3,41.3,41.3,41.3,0
FL,25-Dec-2018,48.93,48.93,48.93,48.93,0
FLC,25-Dec-2018,16.35,16.35,16.35,16.35,0
FLO,25-Dec-2018,17.96,17.96,17.96,17.96,0
FLOW,25-Dec-2018,27.3,27.3,27.3,27.3,0
FLR,25-Dec-2018,29.99,29.99,29.99,29.99,0
FLS,25-Dec-2018,35.89,35.89,35.89,35.89,0
FLT,25-Dec-2018,175.5,175.5,175.5,175.5,0
FLY,25-Dec-2018,10.54,10.54,10.54,10.54,0
FMC,25-Dec-2018,70.09,70.09,70.09,70.09,0
FMN,25-Dec-2018,12.2,12.2,12.2,12.2,0
FMO,25-Dec-2018,8.41,8.41,8.41,8.41,0
FMS,25-Dec-2018,31.56,31.56,31.56,31.56,0
FMX,25-Dec-2018,83.13,83.13,83.13,83.13,0
FMY,25-Dec-2018,13.05,13.05,13.05,13.05,0
FN,25-Dec-2018,46.91,46.91,46.91,46.91,0
FNB,25-Dec-2018,9.47,9.47,9.47,9.47,0
FNB-E,25-Dec-2018,25.834,25.834,25.834,25.834,0
FND,25-Dec-2018,24,24,24,24,0
FNF,25-Dec-2018,29.6,29.6,29.6,29.6,0
FNV,25-Dec-2018,70.65,70.65,70.65,70.65,0
FOE,25-Dec-2018,15.09,15.09,15.09,15.09,0
FOF,25-Dec-2018,10.39,10.39,10.39,10.39,0
FOR,25-Dec-2018,13.67,13.67,13.67,13.67,0
FPA.U,25-Dec-2018,10.05,10.05,10.05,10.05,0
FPA.W,25-Dec-2018,1.39,1.39,1.39,1.39,0
FPAC,25-Dec-2018,9.65,9.65,9.65,9.65,0
FPF,25-Dec-2018,18.53,18.53,18.53,18.53,0
FPH,25-Dec-2018,7.04,7.04,7.04,7.04,0
FPI,25-Dec-2018,4.58,4.58,4.58,4.58,0
FPI-B,25-Dec-2018,18.21,18.21,18.21,18.21,0
FPL,25-Dec-2018,6.98,6.98,6.98,6.98,0
FR,25-Dec-2018,27.6,27.6,27.6,27.6,0
FRA,25-Dec-2018,11.82,11.82,11.82,11.82,0
FRAC,25-Dec-2018,7.88,7.88,7.88,7.88,0
FRC,25-Dec-2018,80.23,80.23,80.23,80.23,0
FRC-D,25-Dec-2018,22.28,22.28,22.28,22.28,0
FRC-E,25-Dec-2018,25.41,25.41,25.41,25.41,0
FRC-F,25-Dec-2018,23.83,23.83,23.83,23.83,0
FRC-G,25-Dec-2018,22.34,22.34,22.34,22.34,0
FRC-H,25-Dec-2018,20.94,20.94,20.94,20.94,0
FRC-I,25-Dec-2018,21.8,21.8,21.8,21.8,0
FRO,25-Dec-2018,5.57,5.57,5.57,5.57,0
FRT,25-Dec-2018,115.33,115.33,115.33,115.33,0
FRT-C,25-Dec-2018,20.85,20.85,20.85,20.85,0
FSB,25-Dec-2018,25.55,25.55,25.55,25.55,0
FSD,25-Dec-2018,12.84,12.84,12.84,12.84,0
FSK,25-Dec-2018,5.34,5.34,5.34,5.34,0
FSM,25-Dec-2018,3.64,3.64,3.64,3.64,0
FSS,25-Dec-2018,18.67,18.67,18.67,18.67,0
FT,25-Dec-2018,6.17,6.17,6.17,6.17,0
FTAI,25-Dec-2018,12.92,12.92,12.92,12.92,0
FTCH,25-Dec-2018,17.01,17.01,17.01,17.01,0
FTI,25-Dec-2018,18.54,18.54,18.54,18.54,0
FTK,25-Dec-2018,1.01,1.01,1.01,1.01,0
FTS,25-Dec-2018,32.1,32.1,32.1,32.1,0
FTSI,25-Dec-2018,6.61,6.61,6.61,6.61,0
FTV,25-Dec-2018,63.64,63.64,63.64,63.64,0
FTV-A,25-Dec-2018,874.6,874.6,874.6,874.6,0
FUL,25-Dec-2018,40.38,40.38,40.38,40.38,0
FUN,25-Dec-2018,46.81,46.81,46.81,46.81,0
G,25-Dec-2018,25.88,25.88,25.88,25.88,0
GAB,25-Dec-2018,4.81,4.81,4.81,4.81,0
GAB-D,25-Dec-2018,25.28,25.28,25.28,25.28,0
GAB-G,25-Dec-2018,22.82,22.82,22.82,22.82,0
GAB-H,25-Dec-2018,22.55,22.55,22.55,22.55,0
GAB-J,25-Dec-2018,24.5,24.5,24.5,24.5,0
GAM,25-Dec-2018,27.09,27.09,27.09,27.09,0
GAM-B,25-Dec-2018,25.54,25.54,25.54,25.54,0
GATX,25-Dec-2018,68.44,68.44,68.44,68.44,0
GBAB,25-Dec-2018,21.55,21.55,21.55,21.55,0
GBL,25-Dec-2018,16.89,16.89,16.89,16.89,0
GBX,25-Dec-2018,37.68,37.68,37.68,37.68,0
GCAP,25-Dec-2018,6.16,6.16,6.16,6.16,0
GCI,25-Dec-2018,8.72,8.72,8.72,8.72,0
GCO,25-Dec-2018,41.17,41.17,41.17,41.17,0
GCP,25-Dec-2018,22.63,22.63,22.63,22.63,0
GCV,25-Dec-2018,4.055,4.055,4.055,4.055,0
GCV-B,25-Dec-2018,25.88,25.88,25.88,25.88,0
GD,25-Dec-2018,148.21,148.21,148.21,148.21,0
GDDY,25-Dec-2018,59.69,59.69,59.69,59.69,0
GDI,25-Dec-2018,18.92,18.92,18.92,18.92,0
GDL,25-Dec-2018,8.96,8.96,8.96,8.96,0
GDL-C,25-Dec-2018,50.17,50.17,50.17,50.17,0
GDO,25-Dec-2018,14.83,14.83,14.83,14.83,0
GDOT,25-Dec-2018,69.92,69.92,69.92,69.92,0
GDV,25-Dec-2018,17.03,17.03,17.03,17.03,0
GDV-A,25-Dec-2018,25.42,25.42,25.42,25.42,0
GDV-D,25-Dec-2018,25.28,25.28,25.28,25.28,0
GDV-G,25-Dec-2018,23.77,23.77,23.77,23.77,0
GE,25-Dec-2018,6.92,6.92,6.92,6.92,0
GEF,25-Dec-2018,32.32,32.32,32.32,32.32,0
GEF.B,25-Dec-2018,38.55,38.55,38.55,38.55,0
GEL,25-Dec-2018,17.79,17.79,17.79,17.79,0
GEN,25-Dec-2018,1.2,1.2,1.2,1.2,0
GEO,25-Dec-2018,18.94,18.94,18.94,18.94,0
GER,25-Dec-2018,4.01,4.01,4.01,4.01,0
GES,25-Dec-2018,18.95,18.95,18.95,18.95,0
GF,25-Dec-2018,14.15,14.15,14.15,14.15,0
GFF,25-Dec-2018,9.88,9.88,9.88,9.88,0
GFI,25-Dec-2018,3.56,3.56,3.56,3.56,0
GFY,25-Dec-2018,15.45,15.45,15.45,15.45,0
GG,25-Dec-2018,9.68,9.68,9.68,9.68,0
GGB,25-Dec-2018,3.69,3.69,3.69,3.69,0
GGG,25-Dec-2018,38.6,38.6,38.6,38.6,0
GGM,25-Dec-2018,17.53,17.53,17.53,17.53,0
GGT,25-Dec-2018,6.95,6.95,6.95,6.95,0
GGT-B,25-Dec-2018,25.52,25.52,25.52,25.52,0
GGT-E,25-Dec-2018,22.63,22.63,22.63,22.63,0
GGZ,25-Dec-2018,9.5,9.5,9.5,9.5,0
GGZ-A,25-Dec-2018,23.77,23.77,23.77,23.77,0
GHC,25-Dec-2018,620.48,620.48,620.48,620.48,0
GHG,25-Dec-2018,12.935,12.935,12.935,12.935,0
GHL,25-Dec-2018,22.34,22.34,22.34,22.34,0
GHM,25-Dec-2018,20.61,20.61,20.61,20.61,0
GHY,25-Dec-2018,12.68,12.68,12.68,12.68,0
GIB,25-Dec-2018,58.39,58.39,58.39,58.39,0
GIG,25-Dec-2018,10.05,10.05,10.05,10.05,0
GIG.P,25-Dec-2018,0.28,0.28,0.28,0.28,0
GIG.U,25-Dec-2018,10.54,10.54,10.54,10.54,0
GIG.W,25-Dec-2018,0.28,0.28,0.28,0.28,0
GIL,25-Dec-2018,29.84,29.84,29.84,29.84,0
GIM,25-Dec-2018,6.03,6.03,6.03,6.03,0
GIS,25-Dec-2018,37.59,37.59,37.59,37.59,0
GJH,25-Dec-2018,9.09,9.09,9.09,9.09,0
GJO,25-Dec-2018,22.56,22.56,22.56,22.56,0
GJP,25-Dec-2018,21.45,21.45,21.45,21.45,0
GJR,25-Dec-2018,22.19,22.19,22.19,22.19,0
GJS,25-Dec-2018,19.55,19.55,19.55,19.55,0
GJT,25-Dec-2018,20.43,20.43,20.43,20.43,0
GJV,25-Dec-2018,24.95,24.95,24.95,24.95,0
GKOS,25-Dec-2018,52.18,52.18,52.18,52.18,0
GLO-A,25-Dec-2018,19.6,19.6,19.6,19.6,0
GLO-B,25-Dec-2018,18.36,18.36,18.36,18.36,0
GLO-C,25-Dec-2018,18.9,18.9,18.9,18.9,0
GLO-G,25-Dec-2018,25,25,25,25,0
GLOB,25-Dec-2018,52.71,52.71,52.71,52.71,0
GLOG,25-Dec-2018,16.16,16.16,16.16,16.16,0
GLOP,25-Dec-2018,18.67,18.67,18.67,18.67,0
GLP,25-Dec-2018,13.79,13.79,13.79,13.79,0
GLP-A,25-Dec-2018,23.15,23.15,23.15,23.15,0
GLT,25-Dec-2018,9.97,9.97,9.97,9.97,0
GLW,25-Dec-2018,27.97,27.97,27.97,27.97,0
GM,25-Dec-2018,32.37,32.37,32.37,32.37,0
GM.B,25-Dec-2018,14.68,14.68,14.68,14.68,0
GME,25-Dec-2018,11.67,11.67,11.67,11.67,0
GMED,25-Dec-2018,41.38,41.38,41.38,41.38,0
GMR-A,25-Dec-2018,23.02,23.02,23.02,23.02,0
GMRE,25-Dec-2018,8.61,8.61,8.61,8.61,0
GMS,25-Dec-2018,13.95,13.95,13.95,13.95,0
GMTA,25-Dec-2018,21.11,21.11,21.11,21.11,0
GMZ,25-Dec-2018,6.08,6.08,6.08,6.08,0
GNC,25-Dec-2018,2.32,2.32,2.32,2.32,0
GNE,25-Dec-2018,5.96,5.96,5.96,5.96,0
GNE-A,25-Dec-2018,7.1,7.1,7.1,7.1,0
GNK,25-Dec-2018,7.54,7.54,7.54,7.54,0
GNL,25-Dec-2018,17.07,17.07,17.07,17.07,0
GNL-A,25-Dec-2018,24.33,24.33,24.33,24.33,0
GNRC,25-Dec-2018,45.53,45.53,45.53,45.53,0
GNT,25-Dec-2018,4.67,4.67,4.67,4.67,0
GNT-A,25-Dec-2018,21.875,21.875,21.875,21.875,0
GNW,25-Dec-2018,4.51,4.51,4.51,4.51,0
GOF,25-Dec-2018,17.31,17.31,17.31,17.31,0
GOL,25-Dec-2018,12.74,12.74,12.74,12.74,0
GOLF,25-Dec-2018,20.26,20.26,20.26,20.26,0
GOOS,25-Dec-2018,40.85,40.85,40.85,40.85,0
GPC,25-Dec-2018,91.85,91.85,91.85,91.85,0
GPI,25-Dec-2018,49.33,49.33,49.33,49.33,0
GPJA,25-Dec-2018,21.09,21.09,21.09,21.09,0
GPK,25-Dec-2018,10.17,10.17,10.17,10.17,0
GPM,25-Dec-2018,6.29,6.29,6.29,6.29,0
GPMT,25-Dec-2018,17.68,17.68,17.68,17.68,0
GPN,25-Dec-2018,95.37,95.37,95.37,95.37,0
GPRK,25-Dec-2018,11.64,11.64,11.64,11.64,0
GPS,25-Dec-2018,24.68,24.68,24.68,24.68,0
GPX,25-Dec-2018,12.09,12.09,12.09,12.09,0
GRA,25-Dec-2018,60.4,60.4,60.4,60.4,0
GRA.U,25-Dec-2018,10.01,10.01,10.01,10.01,0
GRA.W,25-Dec-2018,0.44,0.44,0.44,0.44,0
GRAF,25-Dec-2018,9.58,9.58,9.58,9.58,0
GRAM,25-Dec-2018,3.05,3.05,3.05,3.05,0
GRC,25-Dec-2018,30.5,30.5,30.5,30.5,0
GRP.U,25-Dec-2018,39.09,39.09,39.09,39.09,0
GRUB,25-Dec-2018,67.84,67.84,67.84,67.84,0
GRX,25-Dec-2018,8.76,8.76,8.76,8.76,0
GRX-A,25-Dec-2018,24.76,24.76,24.76,24.76,0
GRX-B,25-Dec-2018,25.37,25.37,25.37,25.37,0
GS,25-Dec-2018,156.35,156.35,156.35,156.35,0
GS-A,25-Dec-2018,16.75,16.75,16.75,16.75,0
GS-B,25-Dec-2018,25.33,25.33,25.33,25.33,0
GS-C,25-Dec-2018,17.16,17.16,17.16,17.16,0
GS-D,25-Dec-2018,16.81,16.81,16.81,16.81,0
GS-J,25-Dec-2018,23.75,23.75,23.75,23.75,0
GS-K,25-Dec-2018,24.56,24.56,24.56,24.56,0
GS-N,25-Dec-2018,24.75,24.75,24.75,24.75,0
GSA.U,25-Dec-2018,10.25,10.25,10.25,10.25,0
GSA.W,25-Dec-2018,1.3,1.3,1.3,1.3,0
GSAH,25-Dec-2018,9.8,9.8,9.8,9.8,0
GSBD,25-Dec-2018,18.34,18.34,18.34,18.34,0
GSH,25-Dec-2018,18.79,18.79,18.79,18.79,0
GSK,25-Dec-2018,37.24,37.24,37.24,37.24,0
GSL,25-Dec-2018,0.53,0.53,0.53,0.53,0
GSL-B,25-Dec-2018,18.56,18.56,18.56,18.56,0
GTES,25-Dec-2018,12.58,12.58,12.58,12.58,0
GTN,25-Dec-2018,14.04,14.04,14.04,14.04,0
GTN.A,25-Dec-2018,12.91,12.91,12.91,12.91,0
GTS,25-Dec-2018,16.23,16.23,16.23,16.23,0
GTT,25-Dec-2018,22.97,22.97,22.97,22.97,0
GTX,25-Dec-2018,12.36,12.36,12.36,12.36,0
GTY,25-Dec-2018,28.63,28.63,28.63,28.63,0
GUT,25-Dec-2018,5.76,5.76,5.76,5.76,0
GUT-A,25-Dec-2018,24.82,24.82,24.82,24.82,0
GUT-C,25-Dec-2018,24.13,24.13,24.13,24.13,0
GVA,25-Dec-2018,38.82,38.82,38.82,38.82,0
GWB,25-Dec-2018,29.66,29.66,29.66,29.66,0
GWR,25-Dec-2018,68.38,68.38,68.38,68.38,0
GWRE,25-Dec-2018,74.56,74.56,74.56,74.56,0
GWW,25-Dec-2018,266.43,266.43,266.43,266.43,0
GYB,25-Dec-2018,19.83,19.83,19.83,19.83,0
GYC,25-Dec-2018,20.39,20.39,20.39,20.39,0
GZT,25-Dec-2018,7.05,7.05,7.05,7.05,0
H,25-Dec-2018,63.49,63.49,63.49,63.49,0
HAE,25-Dec-2018,90.66,90.66,90.66,90.66,0
HAL,25-Dec-2018,25.14,25.14,25.14,25.14,0
HASI,25-Dec-2018,19.11,19.11,19.11,19.11,0
HBB,25-Dec-2018,20.65,20.65,20.65,20.65,0
HBI,25-Dec-2018,11.62,11.62,11.62,11.62,0
HBM,25-Dec-2018,4.55,4.55,4.55,4.55,0
HCA,25-Dec-2018,116.13,116.13,116.13,116.13,0
HCC,25-Dec-2018,22.41,22.41,22.41,22.41,0
HCF-A,25-Dec-2018,24.4,24.4,24.4,24.4,0
HCFT,25-Dec-2018,2.88,2.88,2.88,2.88,0
HCHC,25-Dec-2018,2.49,2.49,2.49,2.49,0
HCI,25-Dec-2018,49,49,49,49,0
HCLP,25-Dec-2018,3.27,3.27,3.27,3.27,0
HCP,25-Dec-2018,26.77,26.77,26.77,26.77,0
HCXY,25-Dec-2018,22.55,22.55,22.55,22.55,0
HCXZ,25-Dec-2018,23.6,23.6,23.6,23.6,0
HD,25-Dec-2018,158.14,158.14,158.14,158.14,0
HDB,25-Dec-2018,100.2,100.2,100.2,100.2,0
HE,25-Dec-2018,35.48,35.48,35.48,35.48,0
HE-U,25-Dec-2018,25.55,25.55,25.55,25.55,0
HEI,25-Dec-2018,71.65,71.65,71.65,71.65,0
HEI.A,25-Dec-2018,57.86,57.86,57.86,57.86,0
HEP,25-Dec-2018,27.18,27.18,27.18,27.18,0
HEQ,25-Dec-2018,12.05,12.05,12.05,12.05,0
